,author,num_pages_grp,count
19045,Stuart M. Kaminsky,<250,0
19046,Stuart M. Kaminsky,250-499,0
19047,Stuart M. Kaminsky,500-749,1
19048,Stuart M. Kaminsky,750-999,0
19049,Stuart M. Kaminsky,>=1000,0
19050,Stuart M. Matlins,<250,1
19051,Stuart M. Matlins,250-499,0
19052,Stuart M. Matlins,500-749,0
19053,Stuart M. Matlins,750-999,0
19054,Stuart M. Matlins,>=1000,0
19055,Stuart McLean,<250,1
19056,Stuart McLean,250-499,0
19057,Stuart McLean,500-749,0
19058,Stuart McLean,750-999,0
19059,Stuart McLean,>=1000,0
19060,Stuart Russell,<250,0
19061,Stuart Russell,250-499,0
19062,Stuart Russell,500-749,1
19063,Stuart Russell,750-999,0
19064,Stuart Russell,>=1000,0
19065,Stuart Woods,<250,0
19066,Stuart Woods,250-499,0
19067,Stuart Woods,500-749,1
19068,Stuart Woods,750-999,0
19069,Stuart Woods,>=1000,0
19070,Stéphane Heuet,<250,1
19071,Stéphane Heuet,250-499,0
19072,Stéphane Heuet,500-749,0
19073,Stéphane Heuet,750-999,0
19074,Stéphane Heuet,>=1000,0
19075,Sudha Koul,<250,1
19076,Sudha Koul,250-499,0
19077,Sudha Koul,500-749,0
19078,Sudha Koul,750-999,0
19079,Sudha Koul,>=1000,0
19080,Sue Birtwistle,<250,0
19081,Sue Birtwistle,250-499,1
19082,Sue Birtwistle,500-749,0
19083,Sue Birtwistle,750-999,0
19084,Sue Birtwistle,>=1000,0
19085,Sue Miller,<250,1
19086,Sue Miller,250-499,0
19087,Sue Miller,500-749,0
19088,Sue Miller,750-999,0
19089,Sue Miller,>=1000,0
19090,Sue Monk Kidd,<250,0
19091,Sue Monk Kidd,250-499,0
19092,Sue Monk Kidd,500-749,1
19093,Sue Monk Kidd,750-999,0
19094,Sue Monk Kidd,>=1000,0
19095,Sue William Silverman,<250,0
19096,Sue William Silverman,250-499,1
19097,Sue William Silverman,500-749,0
19098,Sue William Silverman,750-999,0
19099,Sue William Silverman,>=1000,0
19100,Suetonius,<250,1
19101,Suetonius,250-499,0
19102,Suetonius,500-749,0
19103,Suetonius,750-999,0
19104,Suetonius,>=1000,0
19105,Suketu Mehta,<250,0
19106,Suketu Mehta,250-499,1
19107,Suketu Mehta,500-749,0
19108,Suketu Mehta,750-999,0
19109,Suketu Mehta,>=1000,0
19110,Suki Kim,<250,0
19111,Suki Kim,250-499,1
19112,Suki Kim,500-749,0
19113,Suki Kim,750-999,0
19114,Suki Kim,>=1000,0
19115,Sun Tzu,<250,0
19116,Sun Tzu,250-499,1
19117,Sun Tzu,500-749,0
19118,Sun Tzu,750-999,0
19119,Sun Tzu,>=1000,0
19120,Surya  Das,<250,0
19121,Surya  Das,250-499,1
19122,Surya  Das,500-749,0
19123,Surya  Das,750-999,0
19124,Surya  Das,>=1000,0
19125,Susan    Lewis,<250,1
19126,Susan    Lewis,250-499,0
19127,Susan    Lewis,500-749,0
19128,Susan    Lewis,750-999,0
19129,Susan    Lewis,>=1000,0
19130,Susan    Oliver,<250,0
19131,Susan    Oliver,250-499,1
19132,Susan    Oliver,500-749,0
19133,Susan    Oliver,750-999,0
19134,Susan    Oliver,>=1000,0
19135,Susan   Mallery,<250,0
19136,Susan   Mallery,250-499,1
19137,Susan   Mallery,500-749,0
19138,Susan   Mallery,750-999,0
19139,Susan   Mallery,>=1000,0
19140,Susan  Griffith,<250,0
19141,Susan  Griffith,250-499,1
19142,Susan  Griffith,500-749,0
19143,Susan  Griffith,750-999,0
19144,Susan  Griffith,>=1000,0
19145,Susan  Jeffers,<250,1
19146,Susan  Jeffers,250-499,0
19147,Susan  Jeffers,500-749,0
19148,Susan  Jeffers,750-999,0
19149,Susan  Jeffers,>=1000,0
19150,Susan Au,<250,1
19151,Susan Au,250-499,0
19152,Susan Au,500-749,0
19153,Susan Au,750-999,0
19154,Susan Au,>=1000,0
19155,Susan Carroll,<250,0
19156,Susan Carroll,250-499,1
19157,Susan Carroll,500-749,0
19158,Susan Carroll,750-999,0
19159,Susan Carroll,>=1000,0
19160,Susan Conant,<250,1
19161,Susan Conant,250-499,0
19162,Susan Conant,500-749,0
19163,Susan Conant,750-999,0
19164,Susan Conant,>=1000,0
19165,Susan Cooper,<250,1
19166,Susan Cooper,250-499,0
19167,Susan Cooper,500-749,0
19168,Susan Cooper,750-999,0
19169,Susan Cooper,>=1000,0
19170,Susan Donovan,<250,0
19171,Susan Donovan,250-499,1
19172,Susan Donovan,500-749,0
19173,Susan Donovan,750-999,0
19174,Susan Donovan,>=1000,0
19175,Susan Forward,<250,0
19176,Susan Forward,250-499,1
19177,Susan Forward,500-749,0
19178,Susan Forward,750-999,0
19179,Susan Forward,>=1000,0
19180,Susan Hill,<250,0
19181,Susan Hill,250-499,1
19182,Susan Hill,500-749,0
19183,Susan Hill,750-999,0
19184,Susan Hill,>=1000,0
19185,Susan Howatch,<250,0
19186,Susan Howatch,250-499,1
19187,Susan Howatch,500-749,0
19188,Susan Howatch,750-999,0
19189,Susan Howatch,>=1000,0
19190,Susan Kandel,<250,0
19191,Susan Kandel,250-499,0
19192,Susan Kandel,500-749,1
19193,Susan Kandel,750-999,0
19194,Susan Kandel,>=1000,0
19195,Susan Minot,<250,1
19196,Susan Minot,250-499,0
19197,Susan Minot,500-749,0
19198,Susan Minot,750-999,0
19199,Susan Minot,>=1000,0
19200,Susan Nanus,<250,0
19201,Susan Nanus,250-499,1
19202,Susan Nanus,500-749,0
19203,Susan Nanus,750-999,0
19204,Susan Nanus,>=1000,0
19205,Susan Oliver,<250,1
19206,Susan Oliver,250-499,0
19207,Susan Oliver,500-749,0
19208,Susan Oliver,750-999,0
19209,Susan Oliver,>=1000,0
19210,Susan Ring,<250,1
19211,Susan Ring,250-499,0
19212,Susan Ring,500-749,0
19213,Susan Ring,750-999,0
19214,Susan Ring,>=1000,0
19215,Susan Van Kirk,<250,0
19216,Susan Van Kirk,250-499,1
19217,Susan Van Kirk,500-749,0
19218,Susan Van Kirk,750-999,0
19219,Susan Van Kirk,>=1000,0
19220,Susanna Clarke,<250,0
19221,Susanna Clarke,250-499,1
19222,Susanna Clarke,500-749,0
19223,Susanna Clarke,750-999,0
19224,Susanna Clarke,>=1000,0
19225,Susanna Kaysen,<250,0
19226,Susanna Kaysen,250-499,1
19227,Susanna Kaysen,500-749,0
19228,Susanna Kaysen,750-999,0
19229,Susanna Kaysen,>=1000,0
19230,Susanna Tamaro,<250,0
19231,Susanna Tamaro,250-499,1
19232,Susanna Tamaro,500-749,0
19233,Susanna Tamaro,750-999,0
19234,Susanna Tamaro,>=1000,0
19235,Suzanne C. O'Connell Smeltzer,<250,0
19236,Suzanne C. O'Connell Smeltzer,250-499,1
19237,Suzanne C. O'Connell Smeltzer,500-749,0
19238,Suzanne C. O'Connell Smeltzer,750-999,0
19239,Suzanne C. O'Connell Smeltzer,>=1000,0
19240,Suzanne Enoch,<250,0
19241,Suzanne Enoch,250-499,0
19242,Suzanne Enoch,500-749,0
19243,Suzanne Enoch,750-999,1
19244,Suzanne Enoch,>=1000,0
19245,Suzanne Farrell,<250,0
19246,Suzanne Farrell,250-499,1
19247,Suzanne Farrell,500-749,0
19248,Suzanne Farrell,750-999,0
19249,Suzanne Farrell,>=1000,0
19250,Suzette Haden Elgin,<250,1
19251,Suzette Haden Elgin,250-499,0
19252,Suzette Haden Elgin,500-749,0
19253,Suzette Haden Elgin,750-999,0
19254,Suzette Haden Elgin,>=1000,0
19255,Sven Regener,<250,0
19256,Sven Regener,250-499,1
19257,Sven Regener,500-749,0
19258,Sven Regener,750-999,0
19259,Sven Regener,>=1000,0
19260,Sy Montgomery,<250,0
19261,Sy Montgomery,250-499,1
19262,Sy Montgomery,500-749,0
19263,Sy Montgomery,750-999,0
19264,Sy Montgomery,>=1000,0
19265,Syd Hoff,<250,0
19266,Syd Hoff,250-499,1
19267,Syd Hoff,500-749,0
19268,Syd Hoff,750-999,0
19269,Syd Hoff,>=1000,0
19270,Sydney Taylor,<250,0
19271,Sydney Taylor,250-499,1
19272,Sydney Taylor,500-749,0
19273,Sydney Taylor,750-999,0
19274,Sydney Taylor,>=1000,0
19275,Sylvia Browne,<250,0
19276,Sylvia Browne,250-499,1
19277,Sylvia Browne,500-749,0
19278,Sylvia Browne,750-999,0
19279,Sylvia Browne,>=1000,0
19280,Sylvia Cassedy,<250,0
19281,Sylvia Cassedy,250-499,1
19282,Sylvia Cassedy,500-749,0
19283,Sylvia Cassedy,750-999,0
19284,Sylvia Cassedy,>=1000,0
19285,Sylvia Day,<250,0
19286,Sylvia Day,250-499,1
19287,Sylvia Day,500-749,0
19288,Sylvia Day,750-999,0
19289,Sylvia Day,>=1000,0
19290,Sylvia Engdahl,<250,0
19291,Sylvia Engdahl,250-499,0
19292,Sylvia Engdahl,500-749,1
19293,Sylvia Engdahl,750-999,0
19294,Sylvia Engdahl,>=1000,0
19295,Sylvia Nasar,<250,0
19296,Sylvia Nasar,250-499,1
19297,Sylvia Nasar,500-749,0
19298,Sylvia Nasar,750-999,0
19299,Sylvia Nasar,>=1000,0
19300,Sylvia Plath,<250,0
19301,Sylvia Plath,250-499,0
19302,Sylvia Plath,500-749,0
19303,Sylvia Plath,750-999,1
19304,Sylvia Plath,>=1000,0
19305,Sébastien Japrisot,<250,0
19306,Sébastien Japrisot,250-499,0
19307,Sébastien Japrisot,500-749,0
19308,Sébastien Japrisot,750-999,1
19309,Sébastien Japrisot,>=1000,0
19310,Søren Kierkegaard,<250,0
19311,Søren Kierkegaard,250-499,1
19312,Søren Kierkegaard,500-749,0
19313,Søren Kierkegaard,750-999,0
19314,Søren Kierkegaard,>=1000,0
19315,Sławomir Rawicz,<250,1
19316,Sławomir Rawicz,250-499,0
19317,Sławomir Rawicz,500-749,0
19318,Sławomir Rawicz,750-999,0
19319,Sławomir Rawicz,>=1000,0
19320,T. Coraghessan Boyle,<250,0
19321,T. Coraghessan Boyle,250-499,0
19322,T. Coraghessan Boyle,500-749,1
19323,T. Coraghessan Boyle,750-999,0
19324,T. Coraghessan Boyle,>=1000,0
19325,T.A. Barron,<250,0
19326,T.A. Barron,250-499,1
19327,T.A. Barron,500-749,0
19328,T.A. Barron,750-999,0
19329,T.A. Barron,>=1000,0
19330,T.H. White,<250,0
19331,T.H. White,250-499,0
19332,T.H. White,500-749,1
19333,T.H. White,750-999,0
19334,T.H. White,>=1000,0
19335,T.R. Reid,<250,1
19336,T.R. Reid,250-499,0
19337,T.R. Reid,500-749,0
19338,T.R. Reid,750-999,0
19339,T.R. Reid,>=1000,0
19340,T.S. Eliot,<250,1
19341,T.S. Eliot,250-499,0
19342,T.S. Eliot,500-749,0
19343,T.S. Eliot,750-999,0
19344,T.S. Eliot,>=1000,0
19345,T.Z. Lavine,<250,0
19346,T.Z. Lavine,250-499,1
19347,T.Z. Lavine,500-749,0
19348,T.Z. Lavine,750-999,0
19349,T.Z. Lavine,>=1000,0
19350,Tacitus,<250,0
19351,Tacitus,250-499,0
19352,Tacitus,500-749,1
19353,Tacitus,750-999,0
19354,Tacitus,>=1000,0
19355,Tad Williams,<250,0
19356,Tad Williams,250-499,0
19357,Tad Williams,500-749,1
19358,Tad Williams,750-999,0
19359,Tad Williams,>=1000,0
19360,Takashi Hashiguchi,<250,0
19361,Takashi Hashiguchi,250-499,1
19362,Takashi Hashiguchi,500-749,0
19363,Takashi Hashiguchi,750-999,0
19364,Takashi Hashiguchi,>=1000,0
19365,Takehiko Inoue,<250,1
19366,Takehiko Inoue,250-499,0
19367,Takehiko Inoue,500-749,0
19368,Takehiko Inoue,750-999,0
19369,Takehiko Inoue,>=1000,0
19370,Tamara Thorne,<250,1
19371,Tamara Thorne,250-499,0
19372,Tamara Thorne,500-749,0
19373,Tamara Thorne,750-999,0
19374,Tamara Thorne,>=1000,0
19375,Tamora Pierce,<250,1
19376,Tamora Pierce,250-499,0
19377,Tamora Pierce,500-749,0
19378,Tamora Pierce,750-999,0
19379,Tamora Pierce,>=1000,0
19380,Tananarive Due,<250,0
19381,Tananarive Due,250-499,0
19382,Tananarive Due,500-749,0
19383,Tananarive Due,750-999,0
19384,Tananarive Due,>=1000,1
19385,Tania Zamorsky,<250,1
19386,Tania Zamorsky,250-499,0
19387,Tania Zamorsky,500-749,0
19388,Tania Zamorsky,750-999,0
19389,Tania Zamorsky,>=1000,0
19390,Tanya Huff,<250,1
19391,Tanya Huff,250-499,0
19392,Tanya Huff,500-749,0
19393,Tanya Huff,750-999,0
19394,Tanya Huff,>=1000,0
19395,Tanya Remer Altmann,<250,1
19396,Tanya Remer Altmann,250-499,0
19397,Tanya Remer Altmann,500-749,0
19398,Tanya Remer Altmann,750-999,0
19399,Tanya Remer Altmann,>=1000,0
19400,Tara MacCarthy,<250,1
19401,Tara MacCarthy,250-499,0
19402,Tara MacCarthy,500-749,0
19403,Tara MacCarthy,750-999,0
19404,Tara MacCarthy,>=1000,0
19405,Tara McCarthy,<250,1
19406,Tara McCarthy,250-499,0
19407,Tara McCarthy,500-749,0
19408,Tara McCarthy,750-999,0
19409,Tara McCarthy,>=1000,0
19410,Ted Bader,<250,0
19411,Ted Bader,250-499,1
19412,Ted Bader,500-749,0
19413,Ted Bader,750-999,0
19414,Ted Bader,>=1000,0
19415,Ted Dekker,<250,0
19416,Ted Dekker,250-499,0
19417,Ted Dekker,500-749,1
19418,Ted Dekker,750-999,0
19419,Ted Dekker,>=1000,0
19420,Ted Honderich,<250,0
19421,Ted Honderich,250-499,0
19422,Ted Honderich,500-749,1
19423,Ted Honderich,750-999,0
19424,Ted Honderich,>=1000,0
19425,Ted Steinberg,<250,1
19426,Ted Steinberg,250-499,0
19427,Ted Steinberg,500-749,0
19428,Ted Steinberg,750-999,0
19429,Ted Steinberg,>=1000,0
19430,Tedd Arnold,<250,1
19431,Tedd Arnold,250-499,0
19432,Tedd Arnold,500-749,0
19433,Tedd Arnold,750-999,0
19434,Tedd Arnold,>=1000,0
19435,Teddy Slater,<250,0
19436,Teddy Slater,250-499,1
19437,Teddy Slater,500-749,0
19438,Teddy Slater,750-999,0
19439,Teddy Slater,>=1000,0
19440,Temple Grandin,<250,0
19441,Temple Grandin,250-499,1
19442,Temple Grandin,500-749,0
19443,Temple Grandin,750-999,0
19444,Temple Grandin,>=1000,0
19445,Tennessee Williams,<250,0
19446,Tennessee Williams,250-499,1
19447,Tennessee Williams,500-749,0
19448,Tennessee Williams,750-999,0
19449,Tennessee Williams,>=1000,0
19450,Teresa Edgerton,<250,0
19451,Teresa Edgerton,250-499,0
19452,Teresa Edgerton,500-749,0
19453,Teresa Edgerton,750-999,1
19454,Teresa Edgerton,>=1000,0
19455,Teresa Medeiros,<250,0
19456,Teresa Medeiros,250-499,0
19457,Teresa Medeiros,500-749,0
19458,Teresa Medeiros,750-999,1
19459,Teresa Medeiros,>=1000,0
19460,Terri Apter,<250,0
19461,Terri Apter,250-499,1
19462,Terri Apter,500-749,0
19463,Terri Apter,750-999,0
19464,Terri Apter,>=1000,0
19465,Terri Blackstock,<250,0
19466,Terri Blackstock,250-499,0
19467,Terri Blackstock,500-749,0
19468,Terri Blackstock,750-999,1
19469,Terri Blackstock,>=1000,0
19470,Terry  Taylor,<250,1
19471,Terry  Taylor,250-499,0
19472,Terry  Taylor,500-749,0
19473,Terry  Taylor,750-999,0
19474,Terry  Taylor,>=1000,0
19475,Terry Breverton,<250,0
19476,Terry Breverton,250-499,0
19477,Terry Breverton,500-749,1
19478,Terry Breverton,750-999,0
19479,Terry Breverton,>=1000,0
19480,Terry Brooks,<250,1
19481,Terry Brooks,250-499,0
19482,Terry Brooks,500-749,0
19483,Terry Brooks,750-999,0
19484,Terry Brooks,>=1000,0
19485,Terry C. Johnston,<250,0
19486,Terry C. Johnston,250-499,0
19487,Terry C. Johnston,500-749,1
19488,Terry C. Johnston,750-999,0
19489,Terry C. Johnston,>=1000,0
19490,Terry Cole-Whittaker,<250,0
19491,Terry Cole-Whittaker,250-499,1
19492,Terry Cole-Whittaker,500-749,0
19493,Terry Cole-Whittaker,750-999,0
19494,Terry Cole-Whittaker,>=1000,0
19495,Terry Cooper,<250,0
19496,Terry Cooper,250-499,0
19497,Terry Cooper,500-749,1
19498,Terry Cooper,750-999,0
19499,Terry Cooper,>=1000,0
19500,Terry Deary,<250,0
19501,Terry Deary,250-499,1
19502,Terry Deary,500-749,0
19503,Terry Deary,750-999,0
19504,Terry Deary,>=1000,0
19505,Terry Eagleton,<250,0
19506,Terry Eagleton,250-499,1
19507,Terry Eagleton,500-749,0
19508,Terry Eagleton,750-999,0
19509,Terry Eagleton,>=1000,0
19510,Terry Gilliam,<250,1
19511,Terry Gilliam,250-499,0
19512,Terry Gilliam,500-749,0
19513,Terry Gilliam,750-999,0
19514,Terry Gilliam,>=1000,0
19515,Terry Goodkind,<250,0
19516,Terry Goodkind,250-499,1
19517,Terry Goodkind,500-749,0
19518,Terry Goodkind,750-999,0
19519,Terry Goodkind,>=1000,0
19520,Terry Jones,<250,0
19521,Terry Jones,250-499,1
19522,Terry Jones,500-749,0
19523,Terry Jones,750-999,0
19524,Terry Jones,>=1000,0
19525,Terry Lee Rioux,<250,1
19526,Terry Lee Rioux,250-499,0
19527,Terry Lee Rioux,500-749,0
19528,Terry Lee Rioux,750-999,0
19529,Terry Lee Rioux,>=1000,0
19530,Terry Moore,<250,1
19531,Terry Moore,250-499,0
19532,Terry Moore,500-749,0
19533,Terry Moore,750-999,0
19534,Terry Moore,>=1000,0
19535,Terry Pastor,<250,1
19536,Terry Pastor,250-499,0
19537,Terry Pastor,500-749,0
19538,Terry Pastor,750-999,0
19539,Terry Pastor,>=1000,0
19540,Terry Pratchett,<250,0
19541,Terry Pratchett,250-499,1
19542,Terry Pratchett,500-749,0
19543,Terry Pratchett,750-999,0
19544,Terry Pratchett,>=1000,0
19545,Terry Tempest Williams,<250,0
19546,Terry Tempest Williams,250-499,1
19547,Terry Tempest Williams,500-749,0
19548,Terry Tempest Williams,750-999,0
19549,Terry Tempest Williams,>=1000,0
19550,Terryl Whitlatch,<250,0
19551,Terryl Whitlatch,250-499,0
19552,Terryl Whitlatch,500-749,1
19553,Terryl Whitlatch,750-999,0
19554,Terryl Whitlatch,>=1000,0
19555,Tess Gerritsen,<250,1
19556,Tess Gerritsen,250-499,0
19557,Tess Gerritsen,500-749,0
19558,Tess Gerritsen,750-999,0
19559,Tess Gerritsen,>=1000,0
19560,Tess Uriza Holthe,<250,1
19561,Tess Uriza Holthe,250-499,0
19562,Tess Uriza Holthe,500-749,0
19563,Tess Uriza Holthe,750-999,0
19564,Tess Uriza Holthe,>=1000,0
19565,Thad Carhart,<250,0
19566,Thad Carhart,250-499,1
19567,Thad Carhart,500-749,0
19568,Thad Carhart,750-999,0
19569,Thad Carhart,>=1000,0
19570,The Beatles,<250,0
19571,The Beatles,250-499,1
19572,The Beatles,500-749,0
19573,The Beatles,750-999,0
19574,The Beatles,>=1000,0
19575,The Harvard Lampoon,<250,0
19576,The Harvard Lampoon,250-499,1
19577,The Harvard Lampoon,500-749,0
19578,The Harvard Lampoon,750-999,0
19579,The Harvard Lampoon,>=1000,0
19580,The Paris Review,<250,1
19581,The Paris Review,250-499,0
19582,The Paris Review,500-749,0
19583,The Paris Review,750-999,0
19584,The Paris Review,>=1000,0
19585,Theo LeSieg,<250,0
19586,Theo LeSieg,250-499,1
19587,Theo LeSieg,500-749,0
19588,Theo LeSieg,750-999,0
19589,Theo LeSieg,>=1000,0
19590,Theocritus,<250,0
19591,Theocritus,250-499,1
19592,Theocritus,500-749,0
19593,Theocritus,750-999,0
19594,Theocritus,>=1000,0
19595,Theodore Ayrault Dodge,<250,1
19596,Theodore Ayrault Dodge,250-499,0
19597,Theodore Ayrault Dodge,500-749,0
19598,Theodore Ayrault Dodge,750-999,0
19599,Theodore Ayrault Dodge,>=1000,0
19600,Theodore L. Brown,<250,0
19601,Theodore L. Brown,250-499,1
19602,Theodore L. Brown,500-749,0
19603,Theodore L. Brown,750-999,0
19604,Theodore L. Brown,>=1000,0
19605,Theodore Roszak,<250,0
19606,Theodore Roszak,250-499,1
19607,Theodore Roszak,500-749,0
19608,Theodore Roszak,750-999,0
19609,Theodore Roszak,>=1000,0
19610,Theodore Sturgeon,<250,1
19611,Theodore Sturgeon,250-499,0
19612,Theodore Sturgeon,500-749,0
19613,Theodore Sturgeon,750-999,0
19614,Theodore Sturgeon,>=1000,0
19615,Theodore Taylor,<250,1
19616,Theodore Taylor,250-499,0
19617,Theodore Taylor,500-749,0
19618,Theodore Taylor,750-999,0
19619,Theodore Taylor,>=1000,0
19620,Theodosius Dobzhansky,<250,0
19621,Theodosius Dobzhansky,250-499,1
19622,Theodosius Dobzhansky,500-749,0
19623,Theodosius Dobzhansky,750-999,0
19624,Theodosius Dobzhansky,>=1000,0
19625,Thich Nhat Hanh,<250,0
19626,Thich Nhat Hanh,250-499,0
19627,Thich Nhat Hanh,500-749,0
19628,Thich Nhat Hanh,750-999,0
19629,Thich Nhat Hanh,>=1000,1
19630,Thom Hartmann,<250,0
19631,Thom Hartmann,250-499,1
19632,Thom Hartmann,500-749,0
19633,Thom Hartmann,750-999,0
19634,Thom Hartmann,>=1000,0
19635,Thomas  Harris,<250,1
19636,Thomas  Harris,250-499,0
19637,Thomas  Harris,500-749,0
19638,Thomas  Harris,750-999,0
19639,Thomas  Harris,>=1000,0
19640,Thomas  Moore,<250,1
19641,Thomas  Moore,250-499,0
19642,Thomas  Moore,500-749,0
19643,Thomas  Moore,750-999,0
19644,Thomas  Moore,>=1000,0
19645,Thomas Andrews,<250,1
19646,Thomas Andrews,250-499,0
19647,Thomas Andrews,500-749,0
19648,Thomas Andrews,750-999,0
19649,Thomas Andrews,>=1000,0
19650,Thomas Aquinas,<250,0
19651,Thomas Aquinas,250-499,1
19652,Thomas Aquinas,500-749,0
19653,Thomas Aquinas,750-999,0
19654,Thomas Aquinas,>=1000,0
19655,Thomas Bailey Saunders,<250,0
19656,Thomas Bailey Saunders,250-499,1
19657,Thomas Bailey Saunders,500-749,0
19658,Thomas Bailey Saunders,750-999,0
19659,Thomas Bailey Saunders,>=1000,0
19660,Thomas Bernhard,<250,0
19661,Thomas Bernhard,250-499,1
19662,Thomas Bernhard,500-749,0
19663,Thomas Bernhard,750-999,0
19664,Thomas Bernhard,>=1000,0
19665,Thomas Bulfinch,<250,0
19666,Thomas Bulfinch,250-499,1
19667,Thomas Bulfinch,500-749,0
19668,Thomas Bulfinch,750-999,0
19669,Thomas Bulfinch,>=1000,0
19670,Thomas C. Foster,<250,1
19671,Thomas C. Foster,250-499,0
19672,Thomas C. Foster,500-749,0
19673,Thomas C. Foster,750-999,0
19674,Thomas C. Foster,>=1000,0
19675,Thomas Cahill,<250,0
19676,Thomas Cahill,250-499,0
19677,Thomas Cahill,500-749,1
19678,Thomas Cahill,750-999,0
19679,Thomas Cahill,>=1000,0
19680,Thomas E. Skidmore,<250,0
19681,Thomas E. Skidmore,250-499,0
19682,Thomas E. Skidmore,500-749,1
19683,Thomas E. Skidmore,750-999,0
19684,Thomas E. Skidmore,>=1000,0
19685,Thomas E. Woods Jr.,<250,0
19686,Thomas E. Woods Jr.,250-499,0
19687,Thomas E. Woods Jr.,500-749,1
19688,Thomas E. Woods Jr.,750-999,0
19689,Thomas E. Woods Jr.,>=1000,0
19690,Thomas Fahy,<250,0
19691,Thomas Fahy,250-499,1
19692,Thomas Fahy,500-749,0
19693,Thomas Fahy,750-999,0
19694,Thomas Fahy,>=1000,0
19695,Thomas Hardy,<250,0
19696,Thomas Hardy,250-499,1
19697,Thomas Hardy,500-749,0
19698,Thomas Hardy,750-999,0
19699,Thomas Hardy,>=1000,0
19700,Thomas Harlan,<250,1
19701,Thomas Harlan,250-499,0
19702,Thomas Harlan,500-749,0
19703,Thomas Harlan,750-999,0
19704,Thomas Harlan,>=1000,0
19705,Thomas Hobbes,<250,0
19706,Thomas Hobbes,250-499,1
19707,Thomas Hobbes,500-749,0
19708,Thomas Hobbes,750-999,0
19709,Thomas Hobbes,>=1000,0
19710,Thomas J. Stanley,<250,0
19711,Thomas J. Stanley,250-499,1
19712,Thomas J. Stanley,500-749,0
19713,Thomas J. Stanley,750-999,0
19714,Thomas J. Stanley,>=1000,0
19715,Thomas Jefferson,<250,1
19716,Thomas Jefferson,250-499,0
19717,Thomas Jefferson,500-749,0
